code_insee,code_postal,code_departement,code_region,nom_commune,nom_commune_complet,nom_departement,nom_region,latitude,longitude,population,superficie_km2
34337,34750,34,76,VILLENEUVE LES MAGUELONE,VILLENEUVE LES MAGUELONE,Hérault,Occitanie,,,,
34338,34800,34,76,VILLENEUVETTE,VILLENEUVETTE,Hérault,Occitanie,,,,
34339,34360,34,76,VILLESPASSANS,VILLESPASSANS,Hérault,Occitanie,,,,
34340,34400,34,76,VILLETELLE,VILLETELLE,Hérault,Occitanie,,,,
34341,34560,34,76,VILLEVEYRAC,VILLEVEYRAC,Hérault,Occitanie,,,,
34342,34380,34,76,VIOLS EN LAVAL,VIOLS EN LAVAL,Hérault,Occitanie,,,,
34343,34380,34,76,VIOLS LE FORT,VIOLS LE FORT,Hérault,Occitanie,,,,
34344,34280,34,76,LA GRANDE MOTTE,LA GRANDE MOTTE,Hérault,Occitanie,,,,
35001,35690,35,53,ACIGNE,ACIGNE,Ille-et-Vilaine,Bretagne,,,,
35002,35150,35,53,AMANLIS,AMANLIS,Ille-et-Vilaine,Bretagne,,,,
35003,35250,35,53,ANDOUILLE NEUVILLE,ANDOUILLE NEUVILLE,Ille-et-Vilaine,Bretagne,,,,
35004,35460,35,53,VAL COUESNON,VAL COUESNON,Ille-et-Vilaine,Bretagne,,,,
35004,35560,35,53,VAL COUESNON,VAL COUESNON,Ille-et-Vilaine,Bretagne,,,,
35005,35130,35,53,ARBRISSEL,ARBRISSEL,Ille-et-Vilaine,Bretagne,,,,
35006,35370,35,53,ARGENTRE DU PLESSIS,ARGENTRE DU PLESSIS,Ille-et-Vilaine,Bretagne,,,,
35007,35250,35,53,AUBIGNE,AUBIGNE,Ille-et-Vilaine,Bretagne,,,,
35008,35130,35,53,AVAILLES SUR SEICHE,AVAILLES SUR SEICHE,Ille-et-Vilaine,Bretagne,,,,
35009,35120,35,53,BAGUER MORVAN,BAGUER MORVAN,Ille-et-Vilaine,Bretagne,,,,
35010,35120,35,53,BAGUER PICAN,BAGUER PICAN,Ille-et-Vilaine,Bretagne,,,,
35012,35470,35,53,BAIN DE BRETAGNE,BAIN DE BRETAGNE,Ille-et-Vilaine,Bretagne,,,,
35013,35600,35,53,BAINS SUR OUST,BAINS SUR OUST,Ille-et-Vilaine,Bretagne,,,,
35014,35680,35,53,BAIS,BAIS,Ille-et-Vilaine,Bretagne,,,,
35015,35500,35,53,BALAZE,BALAZE,Ille-et-Vilaine,Bretagne,,,,
35016,35580,35,53,BAULON,BAULON,Ille-et-Vilaine,Bretagne,,,,
35017,35190,35,53,LA BAUSSAINE,LA BAUSSAINE,Ille-et-Vilaine,Bretagne,,,,
35018,35420,35,53,LA BAZOUGE DU DESERT,LA BAZOUGE DU DESERT,Ille-et-Vilaine,Bretagne,,,,
35019,35560,35,53,BAZOUGES LA PEROUSE,BAZOUGES LA PEROUSE,Ille-et-Vilaine,Bretagne,,,,
35021,35133,35,53,BEAUCE,BEAUCE,Ille-et-Vilaine,Bretagne,,,,
35022,35190,35,53,BECHEREL,BECHEREL,Ille-et-Vilaine,Bretagne,,,,
35023,35137,35,53,BEDEE,BEDEE,Ille-et-Vilaine,Bretagne,,,,
35024,35830,35,53,BETTON,BETTON,Ille-et-Vilaine,Bretagne,,,,
35025,35133,35,53,BILLE,BILLE,Ille-et-Vilaine,Bretagne,,,,
35026,35750,35,53,BLERUAIS,BLERUAIS,Ille-et-Vilaine,Bretagne,,,,
35027,35360,35,53,BOISGERVILLY,BOISGERVILLY,Ille-et-Vilaine,Bretagne,,,,
35028,35150,35,53,BOISTRUDAN,BOISTRUDAN,Ille-et-Vilaine,Bretagne,,,,
35029,35270,35,53,BONNEMAIN,BONNEMAIN,Ille-et-Vilaine,Bretagne,,,,
35030,35320,35,53,LA BOSSE DE BRETAGNE,LA BOSSE DE BRETAGNE,Ille-et-Vilaine,Bretagne,,,,
35031,35340,35,53,LA BOUEXIERE,LA BOUEXIERE,Ille-et-Vilaine,Bretagne,,,,
35032,35230,35,53,BOURGBARRE,BOURGBARRE,Ille-et-Vilaine,Bretagne,,,,
35033,35890,35,53,BOURG DES COMPTES,BOURG DES COMPTES,Ille-et-Vilaine,Bretagne,,,,
35034,35120,35,53,LA BOUSSAC,LA BOUSSAC,Ille-et-Vilaine,Bretagne,,,,
35035,35330,35,53,BOVEL,BOVEL,Ille-et-Vilaine,Bretagne,,,,
35037,35310,35,53,BREAL SOUS MONTFORT,BREAL SOUS MONTFORT,Ille-et-Vilaine,Bretagne,,,,
35038,35370,35,53,BREAL SOUS VITRE,BREAL SOUS VITRE,Ille-et-Vilaine,Bretagne,,,,
35039,35530,35,53,BRECE,BRECE,Ille-et-Vilaine,Bretagne,,,,
35040,35160,35,53,BRETEIL,BRETEIL,Ille-et-Vilaine,Bretagne,,,,
35041,35150,35,53,BRIE,BRIE,Ille-et-Vilaine,Bretagne,,,,
35042,35370,35,53,BRIELLES,BRIELLES,Ille-et-Vilaine,Bretagne,,,,
35044,35120,35,53,BROUALAN,BROUALAN,Ille-et-Vilaine,Bretagne,,,,
35045,35550,35,53,BRUC SUR AFF,BRUC SUR AFF,Ille-et-Vilaine,Bretagne,,,,
35046,35330,35,53,LES BRULAIS,LES BRULAIS,Ille-et-Vilaine,Bretagne,,,,
35047,35170,35,53,BRUZ,BRUZ,Ille-et-Vilaine,Bretagne,,,,
35049,35260,35,53,CANCALE,CANCALE,Ille-et-Vilaine,Bretagne,,,,
35050,35190,35,53,CARDROC,CARDROC,Ille-et-Vilaine,Bretagne,,,,
35051,35510,35,53,CESSON SEVIGNE,CESSON SEVIGNE,Ille-et-Vilaine,Bretagne,,,,
35052,35500,35,53,CHAMPEAUX,CHAMPEAUX,Ille-et-Vilaine,Bretagne,,,,
35054,35150,35,53,CHANTELOUP,CHANTELOUP,Ille-et-Vilaine,Bretagne,,,,
35055,35135,35,53,CHANTEPIE,CHANTEPIE,Ille-et-Vilaine,Bretagne,,,,
35056,35190,35,53,LA CHAPELLE AUX FILTZMEENS,LA CHAPELLE AUX FILTZMEENS,Ille-et-Vilaine,Bretagne,,,,
35057,35330,35,53,LA CHAPELLE BOUEXIC,LA CHAPELLE BOUEXIC,Ille-et-Vilaine,Bretagne,,,,
35058,35630,35,53,LA CHAPELLE CHAUSSEE,LA CHAPELLE CHAUSSEE,Ille-et-Vilaine,Bretagne,,,,
35059,35520,35,53,LA CHAPELLE DES FOUGERETZ,LA CHAPELLE DES FOUGERETZ,Ille-et-Vilaine,Bretagne,,,,
35060,35360,35,53,LA CHAPELLE DU LOU DU LAC,LA CHAPELLE DU LOU DU LAC,Ille-et-Vilaine,Bretagne,,,,
35061,35500,35,53,LA CHAPELLE ERBREE,LA CHAPELLE ERBREE,Ille-et-Vilaine,Bretagne,,,,
35062,35133,35,53,LA CHAPELLE FLEURIGNE,LA CHAPELLE FLEURIGNE,Ille-et-Vilaine,Bretagne,,,,
35063,35140,35,53,LA CHAPELLE ST AUBERT,LA CHAPELLE ST AUBERT,Ille-et-Vilaine,Bretagne,,,,
35064,35660,35,53,LA CHAPELLE DE BRAIN,LA CHAPELLE DE BRAIN,Ille-et-Vilaine,Bretagne,,,,
35065,35590,35,53,LA CHAPELLE THOUARAULT,LA CHAPELLE THOUARAULT,Ille-et-Vilaine,Bretagne,,,,
35066,35131,35,53,CHARTRES DE BRETAGNE,CHARTRES DE BRETAGNE,Ille-et-Vilaine,Bretagne,,,,
35067,35250,35,53,CHASNE SUR ILLET,CHASNE SUR ILLET,Ille-et-Vilaine,Bretagne,,,,
35068,35220,35,53,CHATEAUBOURG,CHATEAUBOURG,Ille-et-Vilaine,Bretagne,,,,
35069,35410,35,53,CHATEAUGIRON,CHATEAUGIRON,Ille-et-Vilaine,Bretagne,,,,
35070,35430,35,53,CHATEAUNEUF D ILLE ET VILAINE,CHATEAUNEUF D ILLE ET VILAINE,Ille-et-Vilaine,Bretagne,,,,
35071,35133,35,53,LE CHATELLIER,LE CHATELLIER,Ille-et-Vilaine,Bretagne,,,,
35072,35210,35,53,CHATILLON EN VENDELAIS,CHATILLON EN VENDELAIS,Ille-et-Vilaine,Bretagne,,,,
35075,35490,35,53,CHAUVIGNE,CHAUVIGNE,Ille-et-Vilaine,Bretagne,,,,
35076,35310,35,53,CHAVAGNE,CHAVAGNE,Ille-et-Vilaine,Bretagne,,,,
35077,35640,35,53,CHELUN,CHELUN,Ille-et-Vilaine,Bretagne,,,,
35078,35120,35,53,CHERRUEIX,CHERRUEIX,Ille-et-Vilaine,Bretagne,,,,
35079,35250,35,53,CHEVAIGNE,CHEVAIGNE,Ille-et-Vilaine,Bretagne,,,,
35080,35310,35,53,CINTRE,CINTRE,Ille-et-Vilaine,Bretagne,,,,
35081,35590,35,53,CLAYES,CLAYES,Ille-et-Vilaine,Bretagne,,,,
35082,35134,35,53,COESMES,COESMES,Ille-et-Vilaine,Bretagne,,,,
35084,35330,35,53,COMBLESSAC,COMBLESSAC,Ille-et-Vilaine,Bretagne,,,,
35085,35270,35,53,COMBOURG,COMBOURG,Ille-et-Vilaine,Bretagne,,,,
35086,35210,35,53,COMBOURTILLE,COMBOURTILLE,Ille-et-Vilaine,Bretagne,,,,
35087,35500,35,53,CORNILLE,CORNILLE,Ille-et-Vilaine,Bretagne,,,,
35088,35150,35,53,CORPS NUDS,CORPS NUDS,Ille-et-Vilaine,Bretagne,,,,
35089,35320,35,53,LA COUYERE,LA COUYERE,Ille-et-Vilaine,Bretagne,,,,
35090,35320,35,53,CREVIN,CREVIN,Ille-et-Vilaine,Bretagne,,,,
35091,35290,35,53,LE CROUAIS,LE CROUAIS,Ille-et-Vilaine,Bretagne,,,,
35092,35270,35,53,CUGUEN,CUGUEN,Ille-et-Vilaine,Bretagne,,,,
35093,35800,35,53,DINARD,DINARD,Ille-et-Vilaine,Bretagne,,,,
35094,35440,35,53,DINGE,DINGE,Ille-et-Vilaine,Bretagne,,,,
35095,35120,35,53,DOL DE BRETAGNE,DOL DE BRETAGNE,Ille-et-Vilaine,Bretagne,,,,
35096,35113,35,53,DOMAGNE,DOMAGNE,Ille-et-Vilaine,Bretagne,,,,
35097,35680,35,53,DOMALAIN,DOMALAIN,Ille-et-Vilaine,Bretagne,,,,
35098,35390,35,53,LA DOMINELAIS,LA DOMINELAIS,Ille-et-Vilaine,Bretagne,,,,
35099,35410,35,53,DOMLOUP,DOMLOUP,Ille-et-Vilaine,Bretagne,,,,
35101,35450,35,53,DOURDAIN,DOURDAIN,Ille-et-Vilaine,Bretagne,,,,
35102,35130,35,53,DROUGES,DROUGES,Ille-et-Vilaine,Bretagne,,,,
35103,35640,35,53,EANCE,EANCE,Ille-et-Vilaine,Bretagne,,,,
35104,35120,35,53,EPINIAC,EPINIAC,Ille-et-Vilaine,Bretagne,,,,
35105,35500,35,53,ERBREE,ERBREE,Ille-et-Vilaine,Bretagne,,,,
35106,35620,35,53,ERCE EN LAMEE,ERCE EN LAMEE,Ille-et-Vilaine,Bretagne,,,,
35107,35340,35,53,ERCE PRES LIFFRE,ERCE PRES LIFFRE,Ille-et-Vilaine,Bretagne,,,,
35108,35150,35,53,ESSE,ESSE,Ille-et-Vilaine,Bretagne,,,,
35109,35370,35,53,ETRELLES,ETRELLES,Ille-et-Vilaine,Bretagne,,,,
35110,35440,35,53,FEINS,FEINS,Ille-et-Vilaine,Bretagne,,,,
35111,35420,35,53,LE FERRE,LE FERRE,Ille-et-Vilaine,Bretagne,,,,
35114,35640,35,53,FORGES LA FORET,FORGES LA FORET,Ille-et-Vilaine,Bretagne,,,,
35115,35300,35,53,FOUGERES,FOUGERES,Ille-et-Vilaine,Bretagne,,,,
35116,35111,35,53,LA FRESNAIS,LA FRESNAIS,Ille-et-Vilaine,Bretagne,,,,
35117,35290,35,53,GAEL,GAEL,Ille-et-Vilaine,Bretagne,,,,
35118,35490,35,53,GAHARD,GAHARD,Ille-et-Vilaine,Bretagne,,,,
35119,35370,35,53,GENNES SUR SEICHE,GENNES SUR SEICHE,Ille-et-Vilaine,Bretagne,,,,
35120,35850,35,53,GEVEZE,GEVEZE,Ille-et-Vilaine,Bretagne,,,,
35121,35140,35,53,GOSNE,GOSNE,Ille-et-Vilaine,Bretagne,,,,
35122,35350,35,53,LA GOUESNIERE,LA GOUESNIERE,Ille-et-Vilaine,Bretagne,,,,
35123,35580,35,53,GOVEN,GOVEN,Ille-et-Vilaine,Bretagne,,,,
35124,35390,35,53,GRAND FOUGERAY,GRAND FOUGERAY,Ille-et-Vilaine,Bretagne,,,,
35125,35130,35,53,LA GUERCHE DE BRETAGNE,LA GUERCHE DE BRETAGNE,Ille-et-Vilaine,Bretagne,,,,
35126,35580,35,53,GUICHEN,GUICHEN,Ille-et-Vilaine,Bretagne,,,,
35127,35580,35,53,GUIGNEN,GUIGNEN,Ille-et-Vilaine,Bretagne,,,,
35128,35440,35,53,GUIPEL,GUIPEL,Ille-et-Vilaine,Bretagne,,,,
35130,35630,35,53,HEDE BAZOUGES,HEDE BAZOUGES,Ille-et-Vilaine,Bretagne,,,,
35131,35590,35,53,L HERMITAGE,L HERMITAGE,Ille-et-Vilaine,Bretagne,,,,
35132,35120,35,53,HIREL,HIREL,Ille-et-Vilaine,Bretagne,,,,
35133,35750,35,53,IFFENDIC,IFFENDIC,Ille-et-Vilaine,Bretagne,,,,
35134,35630,35,53,LES IFFS,LES IFFS,Ille-et-Vilaine,Bretagne,,,,
35135,35850,35,53,IRODOUER,IRODOUER,Ille-et-Vilaine,Bretagne,,,,
35136,35150,35,53,JANZE,JANZE,Ille-et-Vilaine,Bretagne,,,,
35137,35133,35,53,JAVENE,JAVENE,Ille-et-Vilaine,Bretagne,,,,
35138,35133,35,53,LAIGNELET,LAIGNELET,Ille-et-Vilaine,Bretagne,,,,
35139,35890,35,53,LAILLE,LAILLE,Ille-et-Vilaine,Bretagne,,,,
35140,35320,35,53,LALLEU,LALLEU,Ille-et-Vilaine,Bretagne,,,,
35141,35450,35,53,LANDAVRAN,LANDAVRAN,Ille-et-Vilaine,Bretagne,,,,
35142,35133,35,53,LANDEAN,LANDEAN,Ille-et-Vilaine,Bretagne,,,,
35143,35360,35,53,LANDUJAN,LANDUJAN,Ille-et-Vilaine,Bretagne,,,,
35144,35850,35,53,LANGAN,LANGAN,Ille-et-Vilaine,Bretagne,,,,
35145,35660,35,53,LANGON,LANGON,Ille-et-Vilaine,Bretagne,,,,
35146,35630,35,53,LANGOUET,LANGOUET,Ille-et-Vilaine,Bretagne,,,,
35148,35270,35,53,LANRIGAN,LANRIGAN,Ille-et-Vilaine,Bretagne,,,,
35149,35580,35,53,LASSY,LASSY,Ille-et-Vilaine,Bretagne,,,,
35150,35133,35,53,LECOUSSE,LECOUSSE,Ille-et-Vilaine,Bretagne,,,,
35151,35550,35,53,LIEURON,LIEURON,Ille-et-Vilaine,Bretagne,,,,
35152,35340,35,53,LIFFRE,LIFFRE,Ille-et-Vilaine,Bretagne,,,,
35153,35111,35,53,LILLEMER,LILLEMER,Ille-et-Vilaine,Bretagne,,,,
35154,35450,35,53,LIVRE SUR CHANGEON,LIVRE SUR CHANGEON,Ille-et-Vilaine,Bretagne,,,,
35155,35550,35,53,LOHEAC,LOHEAC,Ille-et-Vilaine,Bretagne,,,,
35156,35190,35,53,LONGAULNAY,LONGAULNAY,Ille-et-Vilaine,Bretagne,,,,
35157,35133,35,53,LE LOROUX,LE LOROUX,Ille-et-Vilaine,Bretagne,,,,
35159,35270,35,53,LOURMAIS,LOURMAIS,Ille-et-Vilaine,Bretagne,,,,
35160,35330,35,53,LOUTEHEL,LOUTEHEL,Ille-et-Vilaine,Bretagne,,,,
35161,35680,35,53,LOUVIGNE DE BAIS,LOUVIGNE DE BAIS,Ille-et-Vilaine,Bretagne,,,,
35162,35420,35,53,LOUVIGNE DU DESERT,LOUVIGNE DU DESERT,Ille-et-Vilaine,Bretagne,,,,
35163,35133,35,53,LUITRE DOMPIERRE,LUITRE DOMPIERRE,Ille-et-Vilaine,Bretagne,,,,
35163,35210,35,53,LUITRE DOMPIERRE,LUITRE DOMPIERRE,Ille-et-Vilaine,Bretagne,,,,
35164,35560,35,53,MARCILLE RAOUL,MARCILLE RAOUL,Ille-et-Vilaine,Bretagne,,,,
35165,35240,35,53,MARCILLE ROBERT,MARCILLE ROBERT,Ille-et-Vilaine,Bretagne,,,,
35166,35220,35,53,MARPIRE,MARPIRE,Ille-et-Vilaine,Bretagne,,,,
35167,35640,35,53,MARTIGNE FERCHAUD,MARTIGNE FERCHAUD,Ille-et-Vilaine,Bretagne,,,,
35168,35330,35,53,VAL D ANAST,VAL D ANAST,Ille-et-Vilaine,Bretagne,,,,
35169,35380,35,53,MAXENT,MAXENT,Ille-et-Vilaine,Bretagne,,,,
35170,35450,35,53,MECE,MECE,Ille-et-Vilaine,Bretagne,,,,
35171,35360,35,53,MEDREAC,MEDREAC,Ille-et-Vilaine,Bretagne,,,,
35172,35270,35,53,MEILLAC,MEILLAC,Ille-et-Vilaine,Bretagne,,,,
35173,35520,35,53,MELESSE,MELESSE,Ille-et-Vilaine,Bretagne,,,,
35174,35420,35,53,MELLE,MELLE,Ille-et-Vilaine,Bretagne,,,,
35175,35330,35,53,MERNEL,MERNEL,Ille-et-Vilaine,Bretagne,,,,
35176,35480,35,53,GUIPRY MESSAC,GUIPRY MESSAC,Ille-et-Vilaine,Bretagne,,,,
35177,35520,35,53,LA MEZIERE,LA MEZIERE,Ille-et-Vilaine,Bretagne,,,,
35178,35140,35,53,MEZIERES SUR COUESNON,MEZIERES SUR COUESNON,Ille-et-Vilaine,Bretagne,,,,
35179,35540,35,53,MINIAC MORVAN,MINIAC MORVAN,Ille-et-Vilaine,Bretagne,,,,
35180,35190,35,53,MINIAC SOUS BECHEREL,MINIAC SOUS BECHEREL,Ille-et-Vilaine,Bretagne,,,,
35181,35870,35,53,LE MINIHIC SUR RANCE,LE MINIHIC SUR RANCE,Ille-et-Vilaine,Bretagne,,,,
35183,35370,35,53,MONDEVERT,MONDEVERT,Ille-et-Vilaine,Bretagne,,,,
35184,35360,35,53,MONTAUBAN DE BRETAGNE,MONTAUBAN DE BRETAGNE,Ille-et-Vilaine,Bretagne,,,,
35185,35210,35,53,MONTAUTOUR,MONTAUTOUR,Ille-et-Vilaine,Bretagne,,,,
35186,35120,35,53,MONT DOL,MONT DOL,Ille-et-Vilaine,Bretagne,,,,
35187,35160,35,53,MONTERFIL,MONTERFIL,Ille-et-Vilaine,Bretagne,,,,
35188,35160,35,53,MONTFORT SUR MEU,MONTFORT SUR MEU,Ille-et-Vilaine,Bretagne,,,,
35189,35760,35,53,MONTGERMONT,MONTGERMONT,Ille-et-Vilaine,Bretagne,,,,
35190,35420,35,53,MONTHAULT,MONTHAULT,Ille-et-Vilaine,Bretagne,,,,
35191,35460,35,53,LES PORTES DU COGLAIS,LES PORTES DU COGLAIS,Ille-et-Vilaine,Bretagne,,,,
35192,35210,35,53,MONTREUIL DES LANDES,MONTREUIL DES LANDES,Ille-et-Vilaine,Bretagne,,,,
35193,35520,35,53,MONTREUIL LE GAST,MONTREUIL LE GAST,Ille-et-Vilaine,Bretagne,,,,
35194,35500,35,53,MONTREUIL SOUS PEROUSE,MONTREUIL SOUS PEROUSE,Ille-et-Vilaine,Bretagne,,,,
35195,35440,35,53,MONTREUIL SUR ILLE,MONTREUIL SUR ILLE,Ille-et-Vilaine,Bretagne,,,,
35196,35310,35,53,MORDELLES,MORDELLES,Ille-et-Vilaine,Bretagne,,,,
35197,35250,35,53,MOUAZE,MOUAZE,Ille-et-Vilaine,Bretagne,,,,
35198,35680,35,53,MOULINS,MOULINS,Ille-et-Vilaine,Bretagne,,,,
35199,35130,35,53,MOUSSE,MOUSSE,Ille-et-Vilaine,Bretagne,,,,
35200,35130,35,53,MOUTIERS,MOUTIERS,Ille-et-Vilaine,Bretagne,,,,
35201,35290,35,53,MUEL,MUEL,Ille-et-Vilaine,Bretagne,,,,
35202,35470,35,53,LA NOE BLANCHE,LA NOE BLANCHE,Ille-et-Vilaine,Bretagne,,,,
35203,35137,35,53,LA NOUAYE,LA NOUAYE,Ille-et-Vilaine,Bretagne,,,,
35204,35410,35,53,NOUVOITOU,NOUVOITOU,Ille-et-Vilaine,Bretagne,,,,
35205,35560,35,53,NOYAL SOUS BAZOUGES,NOYAL SOUS BAZOUGES,Ille-et-Vilaine,Bretagne,,,,
35206,35230,35,53,NOYAL CHATILLON SUR SEICHE,NOYAL CHATILLON SUR SEICHE,Ille-et-Vilaine,Bretagne,,,,
35207,35530,35,53,NOYAL SUR VILAINE,NOYAL SUR VILAINE,Ille-et-Vilaine,Bretagne,,,,
35208,35230,35,53,ORGERES,ORGERES,Ille-et-Vilaine,Bretagne,,,,
35210,35740,35,53,PACE,PACE,Ille-et-Vilaine,Bretagne,,,,
35211,35380,35,53,PAIMPONT,PAIMPONT,Ille-et-Vilaine,Bretagne,,,,
35212,35320,35,53,PANCE,PANCE,Ille-et-Vilaine,Bretagne,,,,
35214,35210,35,53,PARCE,PARCE,Ille-et-Vilaine,Bretagne,,,,
35215,35133,35,53,PARIGNE,PARIGNE,Ille-et-Vilaine,Bretagne,,,,
35216,35850,35,53,PARTHENAY DE BRETAGNE,PARTHENAY DE BRETAGNE,Ille-et-Vilaine,Bretagne,,,,
35217,35370,35,53,LE PERTRE,LE PERTRE,Ille-et-Vilaine,Bretagne,,,,
35218,35320,35,53,LE PETIT FOUGERAY,LE PETIT FOUGERAY,Ille-et-Vilaine,Bretagne,,,,
35219,35550,35,53,PIPRIAC,PIPRIAC,Ille-et-Vilaine,Bretagne,,,,
35220,35150,35,53,PIRE CHANCE,PIRE CHANCE,Ille-et-Vilaine,Bretagne,,,,
35220,35680,35,53,PIRE CHANCE,PIRE CHANCE,Ille-et-Vilaine,Bretagne,,,,
35221,35470,35,53,PLECHATEL,PLECHATEL,Ille-et-Vilaine,Bretagne,,,,
35222,35610,35,53,PLEINE FOUGERES,PLEINE FOUGERES,Ille-et-Vilaine,Bretagne,,,,
35223,35380,35,53,PLELAN LE GRAND,PLELAN LE GRAND,Ille-et-Vilaine,Bretagne,,,,
35224,35540,35,53,PLERGUER,PLERGUER,Ille-et-Vilaine,Bretagne,,,,
35225,35720,35,53,PLESDER,PLESDER,Ille-et-Vilaine,Bretagne,,,,
35226,35720,35,53,PLEUGUENEUC,PLEUGUENEUC,Ille-et-Vilaine,Bretagne,,,,
35227,35137,35,53,PLEUMELEUC,PLEUMELEUC,Ille-et-Vilaine,Bretagne,,,,
35228,35730,35,53,PLEURTUIT,PLEURTUIT,Ille-et-Vilaine,Bretagne,,,,
35229,35500,35,53,POCE LES BOIS,POCE LES BOIS,Ille-et-Vilaine,Bretagne,,,,
35230,35420,35,53,POILLEY,POILLEY,Ille-et-Vilaine,Bretagne,,,,
35231,35320,35,53,POLIGNE,POLIGNE,Ille-et-Vilaine,Bretagne,,,,
35232,35210,35,53,PRINCE,PRINCE,Ille-et-Vilaine,Bretagne,,,,
35233,35190,35,53,QUEBRIAC,QUEBRIAC,Ille-et-Vilaine,Bretagne,,,,
35234,35290,35,53,QUEDILLAC,QUEDILLAC,Ille-et-Vilaine,Bretagne,,,,
35235,35130,35,53,RANNEE,RANNEE,Ille-et-Vilaine,Bretagne,,,,
35236,35600,35,53,REDON,REDON,Ille-et-Vilaine,Bretagne,,,,
35237,35660,35,53,RENAC,RENAC,Ille-et-Vilaine,Bretagne,,,,
35238,35000,35,53,RENNES,RENNES,Ille-et-Vilaine,Bretagne,,,,
35238,35200,35,53,RENNES,RENNES,Ille-et-Vilaine,Bretagne,,,,
35238,35700,35,53,RENNES,RENNES,Ille-et-Vilaine,Bretagne,,,,
35239,35240,35,53,RETIERS,RETIERS,Ille-et-Vilaine,Bretagne,,,,
35240,35650,35,53,LE RHEU,LE RHEU,Ille-et-Vilaine,Bretagne,,,,
35241,35780,35,53,LA RICHARDAIS,LA RICHARDAIS,Ille-et-Vilaine,Bretagne,,,,
35242,35560,35,53,RIMOU,RIMOU,Ille-et-Vilaine,Bretagne,,,,
35243,35133,35,53,ROMAGNE,ROMAGNE,Ille-et-Vilaine,Bretagne,,,,
35244,35490,35,53,ROMAZY,ROMAZY,Ille-et-Vilaine,Bretagne,,,,
35245,35850,35,53,ROMILLE,ROMILLE,Ille-et-Vilaine,Bretagne,,,,
35246,35120,35,53,ROZ LANDRIEUX,ROZ LANDRIEUX,Ille-et-Vilaine,Bretagne,,,,
35247,35610,35,53,ROZ SUR COUESNON,ROZ SUR COUESNON,Ille-et-Vilaine,Bretagne,,,,
35248,35610,35,53,SAINS,SAINS,Ille-et-Vilaine,Bretagne,,,,
35249,35390,35,53,STE ANNE SUR VILAINE,STE ANNE SUR VILAINE,Ille-et-Vilaine,Bretagne,,,,
35250,35230,35,53,ST ARMEL,ST ARMEL,Ille-et-Vilaine,Bretagne,,,,
35251,35250,35,53,ST AUBIN D AUBIGNE,ST AUBIN D AUBIGNE,Ille-et-Vilaine,Bretagne,,,,
35252,35500,35,53,ST AUBIN DES LANDES,ST AUBIN DES LANDES,Ille-et-Vilaine,Bretagne,,,,
35253,35140,35,53,ST AUBIN DU CORMIER,ST AUBIN DU CORMIER,Ille-et-Vilaine,Bretagne,,,,
35255,35114,35,53,ST BENOIT DES ONDES,ST BENOIT DES ONDES,Ille-et-Vilaine,Bretagne,,,,
35256,35800,35,53,ST BRIAC SUR MER,ST BRIAC SUR MER,Ille-et-Vilaine,Bretagne,,,,
35257,35460,35,53,MAEN ROCH,MAEN ROCH,Ille-et-Vilaine,Bretagne,,,,
35258,35630,35,53,ST BRIEUC DES IFFS,ST BRIEUC DES IFFS,Ille-et-Vilaine,Bretagne,,,,
35259,35120,35,53,ST BROLADRE,ST BROLADRE,Ille-et-Vilaine,Bretagne,,,,
35260,35210,35,53,ST CHRISTOPHE DES BOIS,ST CHRISTOPHE DES BOIS,Ille-et-Vilaine,Bretagne,,,,
35261,35140,35,53,ST CHRISTOPHE DE VALAINS,ST CHRISTOPHE DE VALAINS,Ille-et-Vilaine,Bretagne,,,,
35262,35134,35,53,STE COLOMBE,STE COLOMBE,Ille-et-Vilaine,Bretagne,,,,
35263,35350,35,53,ST COULOMB,ST COULOMB,Ille-et-Vilaine,Bretagne,,,,
35264,35220,35,53,ST DIDIER,ST DIDIER,Ille-et-Vilaine,Bretagne,,,,
35265,35190,35,53,ST DOMINEUC,ST DOMINEUC,Ille-et-Vilaine,Bretagne,,,,
35266,35230,35,53,ST ERBLON,ST ERBLON,Ille-et-Vilaine,Bretagne,,,,
35268,35550,35,53,ST GANTON,ST GANTON,Ille-et-Vilaine,Bretagne,,,,
35270,35610,35,53,ST GEORGES DE GREHAIGNE,ST GEORGES DE GREHAIGNE,Ille-et-Vilaine,Bretagne,,,,
35271,35420,35,53,ST GEORGES DE REINTEMBAULT,ST GEORGES DE REINTEMBAULT,Ille-et-Vilaine,Bretagne,,,,
35272,35370,35,53,ST GERMAIN DU PINEL,ST GERMAIN DU PINEL,Ille-et-Vilaine,Bretagne,,,,
35273,35133,35,53,ST GERMAIN EN COGLES,ST GERMAIN EN COGLES,Ille-et-Vilaine,Bretagne,,,,
35274,35250,35,53,ST GERMAIN SUR ILLE,ST GERMAIN SUR ILLE,Ille-et-Vilaine,Bretagne,,,,
35275,35590,35,53,ST GILLES,ST GILLES,Ille-et-Vilaine,Bretagne,,,,
35276,35630,35,53,ST GONDRAN,ST GONDRAN,Ille-et-Vilaine,Bretagne,,,,
35277,35750,35,53,ST GONLAY,ST GONLAY,Ille-et-Vilaine,Bretagne,,,,
35278,35760,35,53,ST GREGOIRE,ST GREGOIRE,Ille-et-Vilaine,Bretagne,,,,
35279,35430,35,53,ST GUINOUX,ST GUINOUX,Ille-et-Vilaine,Bretagne,,,,
